tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior ;;;
20500;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11911;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20501;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11912;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20502;05/02/2021;28/02/2021;74610;0;0;3992;78602;;;due;11913;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;53602;;;
20503;05/02/2021;28/02/2021;56841;0;0;3992;60833;;;due;11914;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35833;;;
20504;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11915;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20505;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11916;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20506;05/02/2021;28/02/2021;42676;0;0;3992;46668;;;due;11917;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21668;;;
20507;05/02/2021;28/02/2021;39556;0;0;3992;43548;;;due;11918;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18548;;;
20508;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11919;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20509;05/02/2021;28/02/2021;36708;0;0;3992;40700;;;due;11920;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15700;;;
20510;05/02/2021;28/02/2021;98266;0;0;3992;102258;;;due;11921;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;77258;;;
20511;05/02/2021;28/02/2021;44793;0;0;3992;48785;;;due;11922;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23785;;;
20512;05/02/2021;28/02/2021;24800;0;0;0;24800;;;due;11923;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-200;;;
20513;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11924;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20514;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11925;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20515;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11926;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20516;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11927;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20517;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11928;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20518;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11929;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20519;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11930;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20520;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11931;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20521;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11932;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20522;05/02/2021;28/02/2021;41976;0;0;3992;45968;;;due;11933;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20968;;;
20523;05/02/2021;28/02/2021;104879;0;0;3992;108871;;;due;11934;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;83871;;;
20524;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11935;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20525;05/02/2021;28/02/2021;-4839;0;0;0;-4839;Cash;;paid;11936;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-29839;;;
20526;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11937;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20527;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11938;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20528;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11939;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20529;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11940;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20530;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11941;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20531;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11942;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20532;05/02/2021;28/02/2021;55175;0;0;3992;59167;;;due;11943;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;34167;;;
20533;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11944;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20534;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11945;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20535;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11946;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20536;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11947;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20537;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11948;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20538;05/02/2021;28/02/2021;30808;0;0;3992;34800;;;due;11949;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;9800;;;
20539;05/02/2021;28/02/2021;41492;0;0;3992;45484;;;due;11950;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20484;;;
20540;05/02/2021;28/02/2021;62943;0;0;3992;66935;;;due;11951;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41935;;;
20541;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11952;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20542;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11953;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20543;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11954;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20544;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11955;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20545;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11956;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20546;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11957;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20547;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11958;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20548;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11959;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20549;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11960;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20550;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11961;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20551;05/02/2021;28/02/2021;57298;0;0;3992;61290;;;due;11962;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;36290;;;
20552;05/02/2021;28/02/2021;218266;0;0;3992;222258;;;due;11963;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;157258;;;
20553;05/02/2021;28/02/2021;89008;0;0;3992;93000;;;due;11964;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;68000;;;
20554;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11965;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20555;05/02/2021;28/02/2021;58105;0;0;3992;62097;;;due;11966;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37097;;;
20556;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11967;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20557;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11968;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20558;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11969;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20559;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11970;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20560;05/02/2021;28/02/2021;82265;0;0;3992;86257;;;due;11971;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;61257;;;
20561;05/02/2021;28/02/2021;85524;0;0;3992;89516;;;due;11972;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;64516;;;
20562;05/02/2021;28/02/2021;72675;0;0;3992;76667;;;due;11973;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;51667;;;
20563;05/02/2021;28/02/2021;27675;0;0;3992;31667;;;due;11974;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;6667;;;
20564;05/02/2021;28/02/2021;107191;0;0;3992;111183;;;due;11975;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;86183;;;
20565;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11976;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20566;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11977;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20567;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11978;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20568;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11979;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20569;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11980;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20570;05/02/2021;28/02/2021;66169;0;0;3992;70161;;;due;11981;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;45161;;;
20571;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11982;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20572;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11983;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20573;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11984;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20574;05/02/2021;28/02/2021;51486;0;0;3992;55478;;;due;11985;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;30478;;;
20575;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11986;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20576;05/02/2021;28/02/2021;64008;0;0;3992;68000;;;due;11987;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43000;;;
20577;05/02/2021;28/02/2021;76035;0;0;3992;80027;;;due;11988;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;55027;;;
20578;05/02/2021;28/02/2021;72271;0;0;3992;76263;;;due;11989;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;51263;;;
20579;05/02/2021;28/02/2021;15000;0;0;0;15000;;;due;11990;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-10000;;;
20580;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11991;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20581;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11992;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20582;05/02/2021;28/02/2021;115088;0;0;3992;119080;;;due;11993;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;94080;;;
20583;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11994;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20584;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11995;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20585;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11996;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20586;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11997;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20587;05/02/2021;28/02/2021;42675;0;0;3992;46667;;;due;11998;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21667;;;
20588;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11999;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20589;05/02/2021;28/02/2021;33508;0;0;3992;37500;;;due;12000;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;12500;;;
20590;05/02/2021;28/02/2021;54046;0;0;3992;58038;;;due;12001;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;33038;;;
20591;05/02/2021;28/02/2021;59341;0;0;3992;63333;;;due;12002;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38333;;;
20592;05/02/2021;28/02/2021;48427;0;0;3992;52419;;;due;12003;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;27419;;;
20593;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12004;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20594;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12005;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20595;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12006;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20596;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12007;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20597;05/02/2021;28/02/2021;60524;0;0;3992;64516;;;due;12008;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39516;;;
20598;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12009;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20599;05/02/2021;28/02/2021;49556;0;0;3992;53548;;;due;12010;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;28548;;;
20600;05/02/2021;28/02/2021;67782;0;0;3992;71774;;;due;12011;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46774;;;
20601;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12012;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20602;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12013;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20603;05/02/2021;28/02/2021;92675;0;0;3992;96667;;;due;12014;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71667;;;
20604;05/02/2021;28/02/2021;40908;0;0;3992;44900;;;due;12015;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;19900;;;
20605;05/02/2021;28/02/2021;59801;0;0;3992;63793;;;due;12016;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38793;;;
20606;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12017;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20607;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12018;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20608;05/02/2021;28/02/2021;92675;0;0;3992;96667;;;due;12019;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71667;;;
20609;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12020;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20610;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12021;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20611;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12022;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20612;05/02/2021;28/02/2021;43589;0;0;3992;47581;;;due;12023;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22581;;;
20613;05/02/2021;28/02/2021;64556;0;0;3992;68548;;;due;12024;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43548;;;
20614;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12025;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20615;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12026;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20616;05/02/2021;28/02/2021;86051;0;0;3992;90043;;;due;12027;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;35043;;;
20617;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12028;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20618;05/02/2021;28/02/2021;37137;0;0;3992;41129;;;due;12029;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16129;;;
20619;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12030;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20620;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12031;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20621;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12032;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20622;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12033;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20623;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;12034;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20000;;;
20624;05/02/2021;28/02/2021;54341;0;0;3992;58333;;;due;12035;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;33333;;;
20625;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12036;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20626;05/02/2021;28/02/2021;44341;0;0;3992;48333;;;due;12037;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23333;;;
20627;05/02/2021;28/02/2021;61841;0;0;3992;65833;;;due;12038;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;40833;;;
20628;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;12039;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20629;05/02/2021;28/02/2021;74341;0;0;3992;78333;;;due;12040;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;53333;;;
20630;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12041;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20631;05/02/2021;28/02/2021;78266;0;0;3992;82258;;;due;12042;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;57258;;;
20632;05/02/2021;28/02/2021;26008;0;0;3992;30000;;;due;12043;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;5000;;;
20633;05/02/2021;28/02/2021;39341;0;0;3992;43333;;;due;12044;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18333;;;
20634;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12045;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20635;05/02/2021;28/02/2021;26841;0;0;3992;30833;;;due;12046;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;5833;;;
20636;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;12047;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20637;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12048;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20638;05/02/2021;28/02/2021;36841;0;0;3992;40833;;;due;12049;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15833;;;
20639;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12050;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20640;05/02/2021;28/02/2021;65891;0;0;3992;69883;;;due;12051;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;44883;;;
20641;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12052;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20642;05/02/2021;28/02/2021;31814;0;0;3992;35806;;;due;12053;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;10806;;;
20643;05/02/2021;28/02/2021;57008;0;0;3992;61000;;;due;12054;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;36000;;;
20644;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12055;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20645;05/02/2021;28/02/2021;62137;0;0;3992;66129;;;due;12056;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41129;;;
20646;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12057;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20647;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12058;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20648;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12059;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20649;05/02/2021;28/02/2021;91895;0;0;3992;95887;;;due;12060;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;70887;;;
20650;05/02/2021;28/02/2021;35524;0;0;3992;39516;;;due;12061;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;14516;;;
20651;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12062;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20652;05/02/2021;28/02/2021;-40645;0;0;0;-40645;Cash;;paid;12063;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-65645;;;
20653;05/02/2021;28/02/2021;42675;0;0;3992;46667;;;due;12064;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21667;;;
20654;05/02/2021;28/02/2021;58642;0;0;3992;62634;;;due;12065;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37634;;;
20655;05/02/2021;28/02/2021;44175;0;0;3992;48167;;;due;12066;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23167;;;
20656;05/02/2021;28/02/2021;97675;0;0;3992;101667;;;due;12067;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;76667;;;
20657;05/02/2021;28/02/2021;34718;0;0;3992;38710;;;due;12068;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;13710;;;
20658;05/02/2021;28/02/2021;-30000;0;0;0;-30000;Cash;;paid;12069;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-55000;;;
20659;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12070;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20660;05/02/2021;28/02/2021;134718;0;0;3992;138710;;;due;12071;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;113710;;;
20661;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12072;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20662;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;12073;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20663;05/02/2021;28/02/2021;68908;0;0;3992;72900;;;due;12074;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;47900;;;
20664;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;12075;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20665;05/02/2021;28/02/2021;59610;0;0;3992;63602;;;due;12076;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38602;;;
20666;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12077;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20667;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12078;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20668;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12079;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20669;05/02/2021;28/02/2021;-9677;0;0;0;-9677;Cash;;paid;12080;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-34677;;;
20670;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;12081;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20671;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;12082;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20672;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;12083;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
